Route ID,Route Name,Grade,Type,Pitches,Length (ft),Stars,Votes,Ticks,FA Info,Area Hierarchy,URL
107301811,Clip It or Skip It (aka Skip It or Clip It),5.11a YDS,Sport,2,200.0,1.4,8.0,19.0,"Fred Aschert, 1989","All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > Southwest Face / Fing… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107301811/clip-it-or-skip-it-aka-skip-it-or-clip-it
117018158,South Face Alt,V3 YDS,Boulder,1,9.0,2.4,5.0,11.0,"Jack Naye, May 25, 2019","All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Arch Boulder (aka Gro… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/117018158/south-face-alt
122077246,(Maybe) Arch of Doom,V3 YDS,Boulder,1,,1.5,2.0,0.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Traverse Boulder (aka… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/122077246/maybe-arch-of-doom
106273556,Indecent Exposure,5.7 YDS,Trad,2,260.0,2.0,3.0,5.0,"Richard Cole and friends, '60s.","All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > W Face > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106273556/indecent-exposure
105761757,Unzipped,5.7 YDS,Sport,1,80.0,1.5,17.0,42.0,[FA: Harvey Carter and Cleve McCarty FFA: Mark Rolofson And Jeff Britt],"All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > W Face > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105761757/unzipped
106261989,Pipe Route,5.10c YDS,Sport,2,210.0,1.7,25.0,44.0,"FA: John Auld & Gary Ziegler, '61.  FFA: Earl Wiggins & Jim Souder, '76","All Locations > Colorado > Colorado Springs > Garden of the Gods > S Gateway Rock > W Side > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106261989/pipe-route
125023079,Jack's Hole Challenge,V7 YDS,Boulder,1,6.0,3.0,1.0,0.0,incomplete,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Arch Boulder (aka Gro… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/125023079/jacks-hole-challenge
114275460,North Arête,V0 YDS,Boulder,1,10.0,2.0,17.0,100.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Arch Boulder (aka Gro… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/114275460/north-arete
114275415,South Arête,V1- YDS,Boulder,1,8.0,1.3,14.0,81.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Arch Boulder (aka Gro… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/114275415/south-arete
105753640,New Era,5.7 YDS,Trad,2,270.0,3.5,307.0,1117.0,"Harvey Carter, 1959","All Locations > Colorado > Colorado Springs > Garden of the Gods > Kindergarten Rock > E Face > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105753640/new-era
106351219,Unknown V7 aka Slapper,V7 YDS,Boulder,1,12.0,3.2,47.0,70.0,Dave Shearer and Preston Hopfensprenger in 1992 or 1993?,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Mongoose Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106351219/unknown-v7-aka-slapper
124174900,Dance of the Rain,V1-2 YDS,Boulder,1,15.0,2.3,4.0,9.0,Quinn Rugg,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Mongoose Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/124174900/dance-of-the-rain
