Route ID,Route Name,Grade,Type,Pitches,Length (ft),Stars,Votes,Ticks,FA Info,Area Hierarchy,URL
200297702,Unknown 5.12c,5.12c YDS,Sport,1,60.0,3.0,1.0,0.0,T. Zilla?,"All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 1 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/200297702/unknown-512c
0,Sign Up or Log In,,,1,,,,,,,https://www.mountainproject.com/edit/route/0?parentId=105746433
105798010,The Impersonator,5.11c YDS,Sport,1,60.0,1.4,5.0,4.0,"Tod Anderson, Nate Adams","All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 1 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105798010/the-impersonator
105763101,South of the Mouth,5.6 YDS,Trad,1,70.0,1.0,1.0,1.0,unknown,"All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 2 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105763101/south-of-the-mouth
105762918,Miss Kitty,5.6 YDS,Sport,1,60.0,1.0,1.0,0.0,Julie Erwin & Dave Crawford - 1989,"All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 4 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105762918/miss-kitty
127152962,Railing Right Start,5.11d YDS,Sport,1,40.0,2.0,1.0,2.0,"Jim Hall, Collin Lantz","All Locations > Colorado > Boulder > Eldorado Mountain > Industrial Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/127152962/railing-right-start
105750586,Mighty Mouse,5.12a/b YDS,Sport Fixed Hardware,1,,3.5,8.0,3.0,"Bill Demallie, 1989?","All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105750586/mighty-mouse
106588200,Driver Eight,5.12d YDS,Sport,1,60.0,1.0,1.0,0.0,"Jim Hall and Colin Lantz, 1992","All Locations > Colorado > Boulder > Eldorado Mountain > Industrial Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106588200/driver-eight
105850130,Vulcans Don't Lie,5.10a YDS,Trad,1,35.0,3.0,12.0,9.0,unknown,"All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105850130/vulcans-dont-lie
106580865,Oblique Streak,5.9 YDS,Trad,1,180.0,1.5,2.0,1.0,"Bob Wade, Bob Culp, 1975","All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106580865/oblique-streak
109986362,Judon't Wanna Vogue,5.14c YDS,Sport,1,120.0,3.0,2.0,2.0,Joe Mills,"All Locations > Colorado > Boulder > Eldorado Mountain > Industrial Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/109986362/judont-wanna-vogue
108600068,Warm Up,5.11- YDS,Trad,1,40.0,2.0,1.0,0.0,unknown,"All Locations > Colorado > Boulder > Eldorado Mountain > Warm Up Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/108600068/warm-up
110327916,The Stimulator,5.10+ YDS,Sport,1,,2.0,2.0,0.0,Angus Wiessner & Henrey Luedtke,"All Locations > Colorado > Boulder > Eldorado Mountain > Buoux Montana > Congo > Chimpanzee Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/110327916/the-stimulator
105763095,Slab Right,5.9 YDS,Sport,1,55.0,2.0,1.0,1.0,"Fortner, Birch Collins, 1989","All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 2 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105763095/slab-right
110327934,Tribal Boundaries,5.12a/b YDS,Sport,1,,3.8,13.0,15.0,Angus Wiessner March 19th 2015,"All Locations > Colorado > Boulder > Eldorado Mountain > Buoux Montana > Congo > Tribal Boundaries, Th… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/110327934/tribal-boundaries
105765207,Hamburger Helper,5.11 YDS,Trad,1,50.0,2.0,6.0,5.0,"Erickson & partner, 1977","All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105765207/hamburger-helper
110327783,Cowabunga,5.11b YDS,Sport,1,,2.5,2.0,1.0,Angus Wiessner,"All Locations > Colorado > Boulder > Eldorado Mountain > Buoux Montana > Congo > Gorilla > 
                    Sort Routes
            ",https://www.mountainproject.com/route/110327783/cowabunga
106609494,Mudblood,5.13a YDS,Trad,1,90.0,3.0,1.0,0.0,"Justin Sjong, 2007?","All Locations > Colorado > Boulder > Eldorado Mountain > Industrial Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106609494/mudblood
106580873,L.O.O.P. (aka League Of Outdoor Pursuits),5.11a YDS,Sport,1,70.0,3.0,3.0,1.0,Alvino Pon,"All Locations > Colorado > Boulder > Eldorado Mountain > E Ridge > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106580873/loop-aka-league-of-outdoor-pursuits
105757672,R.N.R,5.9+ YDS,Sport,1,40.0,2.5,4.0,4.0,unknown,"All Locations > Colorado > Boulder > Eldorado Mountain > E Ridge > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105757672/rnr
105758620,Simian's Way,5.11a YDS,Trad,3,400.0,3.0,24.0,38.0,"FFA Steve Wunsch, et al.","All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105758620/simians-way
105804994,Arrogant Bastard,5.12c YDS,Sport,1,50.0,2.9,12.0,15.0,Nate Adams,"All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 1 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105804994/arrogant-bastard
105750592,Soul Train,5.12b YDS,Sport,1,,3.1,35.0,42.0,"Will Niccolls and Jim Hall, 1992","All Locations > Colorado > Boulder > Eldorado Mountain > Industrial Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105750592/soul-train
110219766,Buffalo Girls,5.12a YDS,Sport,1,60.0,3.0,2.0,2.0,"David Light & John Gill, 1987","All Locations > Colorado > Boulder > Eldorado Mountain > Buoux Montana > Big Sky Motel > 
                    Sort Routes
            ",https://www.mountainproject.com/route/110219766/buffalo-girls
118169104,Monks in the Gym,5.11b YDS,Trad,1,70.0,2.0,2.0,2.0,"Mike Clinton, Bill DeMallie, 1988","All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/118169104/monks-in-the-gym
105763110,Haul Off and Heave,5.10c YDS,Trad,1,60.0,2.0,2.0,1.0,"D. Fortner & T. Collins, 1989","All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 2 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105763110/haul-off-and-heave
